date;jp_exchange;jp_et;jp_et_dif_h1;jp_et_dif_h12;jp_et_ecm_h1;jp_et_ecm_h12;jp_gap;jp_gdp;jp_gdp_log;jp_inflation;jp_inflation_log;jp_interest;jp_m1;jp_m1_log;us_exchange;us_et;us_et_dif_h1;us_et_dif_h12;us_et_ecm_h1;us_et_ecm_h12;us_gap;us_gdp;us_gdp_log;us_inflation;us_inflation_log;us_interest;us_m1;us_m1_log;jp_m_hat;jp_y_hat;jp_r_hat;jp_i_hat;jp_ygap_hat;jp_m_hat_dif_h1;jp_y_hat_dif_h1;jp_r_hat_dif_h1;jp_i_hat_dif_h1;jp_ygap_hat_dif_h1;jp_m_hat_dif_h12;jp_y_hat_dif_h12;jp_r_hat_dif_h12;jp_i_hat_dif_h12;jp_ygap_hat_dif_h12;jp_coint_taylor;jp_coint_monetary_standard;jp_coint_monetary_sticky;jp_coint_monetary_sticky_uip;jp_coint_monetary_flexible_uip
2019-03-01;110,92;4,70880922074758;7,00748532757789e-03;-0,020217426620413370;7,00748532757789e-03;-0,020217426620413370;1,016626398849071;46670512374361,3;31,4741336544964;99,7000000000000;4,60216567696779;-0,04100;781344500000000;34,2920372696641;1;0;0;0;0;0;0,997612606313403;1734714646800,054;28,1818640470978;116,5767430768772;4,75854979498987;2,41;3,75730e+12;28,9547217302774;5,33731553938672;3,29226960739864;-0,156384118022073082;-2,45100000000000007;1,90137925356677e-02;-3,36981233270706e-03;-1,13057154293372e-03;-5,62550548794860e-03;4,00000000000000e-03;-0,007414723651165689;3,49645932599998e-02;-0,038145183084957068;-0,013426239228960135;-0,87900000000000000;-1,96798807406129e-03;-0,33826586255033825;0,14173336892675614;0,49950655943432287;0,230891678045229864;0,1650803750044051
2019-04-01;111,70;4,71581670607516;-2,14458746287614e-02;-0,046920829206518633;-2,14458746287614e-02;-0,046920829206518633;1,024455938532427;46313933582069,4;31,4664639730444;100,0000000000000;4,60517018598809;-0,06700;797419000000000;34,3124013780311;1;0;0;0;0;0;0,998091451961083;1759666235119,466;28,1961452678582;117,1940171194948;4,76383082737142;2,42;3,82380e+12;28,9722658084947;5,34013556953640;3,27031870518621;-0,158660641383328915;-2,48700000000000010;2,63644865713438e-02;2,82003014967813e-03;-2,19509022124313e-02;-2,27652336125583e-03;-3,60000000000000e-02;0,007350694035676120;2,18215362029461e-02;-0,027068559040802853;-0,010726977873398269;-0,73400000000000021;-2,93829088818698e-04;-0,57740155286532346;0,16353913850075430;0,82712499496880132;0,558266658088153234;0,1888037382560475
2019-05-01;109,33;4,69437083144639;-1,52069655499760e-02;-0,020234440993579739;-1,52069655499760e-02;-0,020234440993579739;1,024281469100881;46119662120843,8;31,4622604852151;100,0000000000000;4,60517018598809;-0,04900;801237200000000;34,3171781489968;1;0;0;0;0;0;0,992488957976098;1787368503007,953;28,2117655440578;117,4434948900624;4,76595732336468;2,39;3,79130e+12;28,9637300841247;5,35344806487214;3,25049494115730;-0,160787137376591893;-2,43900000000000006;3,17925111247822e-02;1,33124953357431e-02;-1,98237640289172e-02;-2,12649599326298e-03;4,80000000000000e-02;0,005428024553438382;2,09904292582621e-02;-0,040979406815697672;-0,010719311047592051;-0,67800000000000016;-6,37096256781045e-03;-0,76158998098336550;0,10666521449262338;1,04584845258584491;0,869516351925014752;0,1441142345089210
2019-06-01;107,68;4,67916386589642;8,13914963019613e-03;0,000371402046980940;8,13914963019613e-03;0,000371402046980940;1,011199138668503;46060604297086,8;31,4609791300155;99,8000000000000;4,60316818331742;-0,06200;797540200000000;34,3125533568406;1;0;0;0;0;0;0,995941517955478;1828973261872,136;28,2347758662431;117,4668834310531;4,76615645071900;2,38;3,83130e+12;28,9742252871167;5,33832806972391;3,22620326377239;-0,162988267401579456;-2,44199999999999973;1,52576207130253e-02;-1,51199951482326e-02;-2,42916773849089e-02;-2,20113002498756e-03;-2,99999999999967e-03;-0,016534890411756931;2,45551674293765e-03;-0,042458849171573831;-0,010320277482508189;-0,55099999999999971;-1,36239943747751e-02;-0,21051824062571023;0,10198843331122835;1,35837026617943790;1,205313952878896311;0,1489819639281511
2019-07-01;108,56;4,68730301552661;-1,98155234736603e-02;-0,037637589651970949;-1,98155234736603e-02;-0,037637589651970949;1,020829677866094;45750393091475,9;31,4542214997766;99,8000000000000;4,60316818331742;-0,07100;797027600000000;34,3119104239811;1;0;0;0;0;0;0,988165993959232;1778647708397,719;28,2068744771200;117,6631637358379;4,76782599787167;2,40;3,86350e+12;28,9825946243201;5,32931579966110;3,24734702265655;-0,164657814554248993;-2,47100000000000009;3,26636839068616e-02;-9,01227006281147e-03;2,11437588841648e-02;-1,66954715266954e-03;-2,90000000000004e-02;0,017406063193836308;-1,41323445613040e-03;-0,027049019006309294;-0,011922363648436018;-0,49100000000000010;4,78235852684472e-05;-0,78793764543297973;0,12269638955329329;0,97337183988686571;0,755036615698298497;0,1619177792612544
2019-08-01;106,43;4,66748749205295;1,41806649078626e-02;-0,010009526441517202;1,41806649078626e-02;-0,010009526441517202;1,003924255835189;44725477081232,9;31,4315644122588;100,0000000000000;4,60517018598809;-0,04500;797027600000000;34,3119104239811;1;0;0;0;0;0;0,994829861776516;1830441137890,554;28,2355781126884;117,6572019508795;4,76777532835191;2,13;3,85070e+12;28,9792760658831;5,33263435809801;3,19598629957037;-0,162605142363814181;-2,17499999999999982;9,09439405867263e-03;3,31855843691287e-03;-5,13607230861837e-02;2,05267219043481e-03;2,96000000000000e-01;-0,023569289848188957;6,24471027216345e-03;-0,039125659992148343;-0,015344472412746057;-0,20599999999999996;-1,79373387556268e-02;0,03220640419652424;0,09589695791833290;1,85362513493998127;1,747896669837303962;0,1568541618693245
2019-09-01;107,95;4,68166815696082;8,11887474715434e-03;-0,020212159962133214;8,11887474715434e-03;-0,020212159962133214;1,007727754349022;46324229827291,2;31,4666862625390;100,1000000000000;4,60616968632117;-0,05900;799306300000000;34,3147653424261;1;0;0;0;0;0;0,993105670713176;1839145153711,078;28,2403219892195;117,7493803183135;4,76855847019320;2,04;3,87800e+12;28,9863406727490;5,32842466967711;3,22636427331954;-0,162388783872022380;-2,09900000000000020;1,46220836358458e-02;-4,20968842089664e-03;3,03779737491716e-02;2,16358491791802e-04;7,59999999999996e-02;0,005527689577173200;-4,48559660044268e-03;-0,028183053327502705;-0,014968265710836093;-0,09100000000000019;-6,91453890582505e-03;-0,12935431955063126;0,12017421340760190;1,38044213560175999;1,201523909448942051;0,1711728530290177
2019-10-01;108,83;4,68978703170797;2,56951595903665e-03;-0,039834702947985967;2,56951595903665e-03;-0,039834702947985967;0,999152800546858;47554686838373,1;31,4929014665899;100,4000000000000;4,60916220725763;-0,02100;802315700000000;34,3185232872366;1;0;0;0;0;0;0,987572111542478;1866387616574,179;28,2550259227057;118,0185778391281;4,77084205138804;1,83;3,92490e+12;28,9983619891314;5,32016129810522;3,23787554388423;-0,161679844130412143;-1,85099999999999998;1,15806890043798e-02;-8,26337157189627e-03;1,15112705646929e-02;7,08939741610237e-04;2,48000000000000e-01;-0,003041394631466021;-3,96502104220886e-03;-0,051130378522863396;-0,015492624400452293;0,39900000000000002;-2,78353688908864e-02;0,02041925430364566;0,14406366377604526;1,22701079378519395;1,001216263100603188;0,1934916353198987
2019-11-01;109,11;4,69235654766701;9,16464281450757e-05;-0,049216430427287072;9,16464281450757e-05;-0,049216430427287072;0,995972991730099;48131375579456,4;31,5049553793350;100,5000000000000;4,61015772749913;-0,04300;808287100000000;34,3259384331200;1;0;0;0;0;0;0,996274595277449;1869080391717,799;28,2564676567021;117,9552911988003;4,77030566452366;1,55;3,92610e+12;28,9986676826760;5,32727075044403;3,24848772263289;-0,160147937024524900;-1,59299999999999997;-3,01603547350648e-04;7,10945233881688e-03;1,06121787486622e-02;1,53190710588724e-03;2,58000000000000e-01;-0,011882292551730456;-1,16339744036793e-02;-0,060255842831779205;-0,015317684773769713;0,67800000000000038;-2,87038795941026e-02;0,46155764302165847;0,13624235461337450;1,09578809380320452;0,872351121167170951;0,1866642062583048
2019-12-01;109,12;4,69244819409515;-8,25120376862110e-04;-0,051621330899026319;-8,25120376862110e-04;-0,051621330899026319;1,000258887167305;48073637582170,4;31,5037550675774;100,5000000000000;4,61015772749913;-0,03800;818006800000000;34,3378917654552;1;0;0;0;0;0;0,991642657960379;1837941991707,544;28,2396675788132;117,8479790695488;4,76939548090714;1,55;4,04330e+12;29,0280823061593;5,30980945929585;3,26408748876424;-0,159237753408006277;-1,58800000000000008;8,61622920692617e-03;-1,74612911481873e-02;1,55997661313449e-02;9,10183616518623e-04;4,99999999999989e-03;0,008917832754276822;-6,91185250407145e-03;-0,047724510377488372;-0,014602066538360603;0,75000000000000000;-1,47905490762941e-02;0,15917846304180291;0,15187213259906837;0,85808462521906104;0,587982546852420795;0,1985495195740584
2020-01-01;109,03;4,69162307371829;3,38781626959062e-03;-0,042627408190169191;3,38781626959062e-03;-0,042627408190169191;1,010089365509760;46488358196922,1;31,4702230358197;100,5000000000000;4,61015772749913;-0,03200;820547000000000;34,3409923069632;1;0;0;0;0;0;0,981999105372086;1780782755644,934;28,2080741339330;118,3052021159751;4,77326774394799;1,55;3,98350e+12;29,0131819457668;5,32781036119633;3,26214890188670;-0,163110016448859696;-1,58200000000000007;2,80902601376737e-02;1,80009019004892e-02;-1,93858687754300e-03;-3,87226304085342e-03;6,00000000000001e-03;0,019474030930747510;-4,28525121736101e-03;-0,040336280356306986;-0,016569548162457259;0,88199999999999990;-3,07290046219677e-03;-0,48095414809840964;0,12796890717432699;0,77684733768863412;0,532223889743407508;0,1759244451519842
2020-02-01;109,40;4,69501088998788;-6,41909586071687e-03;-0,029404335195958531;-6,41909586071687e-03;-0,029404335195958531;0,996202317100550;45663911837081,5;31,4523294265335;100,3000000000000;4,60816569496789;-0,01600;819137700000000;34,3392733175172;1;0;0;0;0;0;0,972280306807233;1784162546439,137;28,2099702594106;118,6294314979443;4,77600461343312;1,58;3,94140e+12;29,0025571060729;5,33671621144428;3,24235916712287;-0,167838918465234244;-1,59600000000000009;2,39220102933170e-02;8,90585024794177e-03;-1,97897347638225e-02;-4,72890201637455e-03;-1,40000000000000e-02;-0,004168249844356708;-3,96914027514939e-03;-0,051041011818703907;-0,017080305931109763;0,85899999999999999;-2,50650589351642e-03;-0,32270375431635695;0,13290751864048789;0,98763178265776197;0,752912673898187057;0,1839926109296108
2020-03-01;108,70;4,68859179412716;-1,96959172585274e-02;0,018232045587427415;-1,96959172585274e-02;0,018232045587427415;0,977800801569304;45594529965996,4;31,4508088683674;100,3000000000000;4,60816569496789;-0,04700;829574500000000;34,3519340346665;1;0;0;0;0;0;0,944282280549900;1747117697915,976;28,1889885162570;118,3712403493606;4,77382579048960;0,65;4,28570e+12;29,0863050151965;5,26562901947003;3,26182035211043;-0,165660095521711348;-0,69700000000000006;3,35185210194036e-02;-7,10871919742431e-02;1,94611849875592e-02;2,17882294352290e-03;8,99000000000000e-01;0,009596510726086582;-7,16865199166854e-02;-0,030449255288210963;-0,009275977499638266;1,75400000000000000;1,45047284837359e-02;-0,50189587849361395;0,20027013718951478;0,70888388951877124;0,333335323169994813;0,2607271559812575
2020-04-01;106,58;4,66889587686864;5,24051358417754e-03;0,021993184521992504;5,24051358417754e-03;0,021993184521992504;0,940687206962460;43096714496563,8;31,3944678803545;100,2000000000000;4,60716818865076;-0,03600;853937100000000;34,3808786536088;1;0;0;0;0;0;0,845299754319006;1590826122699,678;28,0952745712538;117,5796987464201;4,76711639085499;0,05;4,84710e+12;29,2094017038973;5,17147694971148;3,29919330910072;-0,159948202204227563;-0,08600000000000001;9,53874526434542e-02;-9,41520697585503e-02;3,73729569902821e-02;5,71189331748378e-03;6,11000000000000e-01;0,061868931624050605;-1,68658619824914e-01;0,028874603914502472;-0,001287560820898648;2,40100000000000025;6,90229660721103e-02;-2,51378195346215794;0,25911244818800377;0,19262721807625505;-0,338066393651484887;0,3244725819251217
2020-05-01;107,14;4,67413639045281;5,39887749058465e-03;0,019044672857990719;5,39887749058465e-03;0,019044672857990719;0,911874227114531;41580643066272,7;31,3586558639981;100,1000000000000;4,60616968632117;-0,04700;875074000000000;34,4053295701388;1;0;0;0;0;0;0,878352888130290;1663143613578,806;28,1397306705459;117,5819917406348;4,76713589228152;0,05;1,61663e+13;30,4139499445343;3,99137962560447;3,21892519345228;-0,160966205960346720;-0,09700000000000000;3,35213389842413e-02;-1,18009732410701e+00;-8,02681156484404e-02;-1,01800375611916e-03;-1,10000000000000e-02;-0,061866113659212907;-1,36206843926767e+00;-0,031569747705020745;-0,000179068583754827;2,34200000000000008;1,72882785945905e-03;-0,42680176252142293;1,80550654732949578;1,67765323492784235;-1,173141889809924399;1,8522672211325288
2020-06-01;107,72;4,67953526794340;-2,98698420687558e-02;0,025480253014409371;-2,98698420687558e-02;0,025480253014409371;0,927924650191066;42237442437163,5;31,3743282051308;99,9000000000000;4,60416968565451;-0,04800;895896100000000;34,4288455623582;1;0;0;0;0;0;0,915249458813212;1768594263721,343;28,2012061456820;118,2254059173009;4,77259302195438;0,08;1,65399e+13;30,4367967595566;3,99204880280159;3,17312205944883;-0,168423336299868609;-0,12800000000000000;1,26751913778533e-02;6,69177197114124e-04;-4,58031340034424e-02;-7,45713033952189e-03;-3,10000000000000e-02;-0,020846147606387921;-1,34627926692232e+00;-0,053081204323554232;-0,005435068898289153;2,31399999999999961;-2,58242933517194e-03;0,30127578200717292;1,83675201578510072;2,26037305841721770;-0,588130512547550777;1,8909939863860679
2020-07-01;104,55;4,64966542587464;7,81253973679341e-03;0,046259123381912737;7,81253973679341e-03;0,046259123381912737;0,961128505335008;43049761619658,7;31,3933778094968;100,0000000000000;4,60517018598809;-0,02800;901997400000000;34,4356327535036;1;0;0;0;0;0;0,931832693031888;1766738247091,461;28,2001561642193;118,8234188085143;4,77763851551917;0,09;1,67418e+13;30,4489297020910;3,98670305141265;3,19322164527750;-0,172468329531075604;-0,11799999999999999;2,92958123031206e-02;-5,34575138893700e-03;2,00995858286674e-02;-4,04499323120699e-03;1,00000000000000e-02;0,016620620925267282;-1,34261274824845e+00;-0,054125377379051542;-0,007810514976826610;2,35300000000000020;-3,36787160374097e-03;-0,26587401827881713;1,76719541353594911;1,72406659695412912;-1,092453595456490234;1,8268099202076913
2020-08-01;105,37;4,65747796561144;3,97803138724662e-03;0,041819883101353206;3,97803138724662e-03;0,041819883101353206;0,975268524103292;43042305278397,6;31,3932045916488;100,1000000000000;4,60616968632117;-0,03500;908941900000000;34,4433022916716;1;0;0;0;0;0;0,942136130652939;1826289690744,505;28,2333075332424;119,1980940632087;4,78078676510081;0,10;1,68651e+13;30,4562675138643;3,98703477780740;3,15989705840641;-0,174617078779631285;-0,13500000000000001;3,31323934503531e-02;3,31726394747989e-04;-3,33245868710854e-02;-2,14874924855568e-03;-1,70000000000000e-02;0,003836581147232510;-1,34559958029061e+00;-0,036089241163953290;-0,012011936415817104;2,04000000000000004;2,40379993916805e-02;-0,38330478680347208;1,79892071273862530;2,25151309554167200;-0,561243371975523209;1,8628063454215369
2020-09-01;105,79;4,66145599699868;-1,15036682386984e-02;0,056238979831253033;-1,15036682386984e-02;0,056238979831253033;1,003471226843700;45388933101943,7;31,4462894269861;99,9000000000000;4,60416968565451;-0,05400;913481400000000;34,4482841302914;1;0;0;0;0;0;0,936860859147642;1829369062163,891;28,2349922485596;119,3641068443584;4,78217854307163;0,09;1,71325e+13;30,4719983604064;3,97628576988498;3,21129717842658;-0,178008857417125022;-0,14400000000000002;6,66103676960581e-02;-1,07490079224171e-02;5,14001200201690e-02;-3,39177863749374e-03;-9,00000000000001e-03;0,033477974245704978;-1,35213889979213e+00;-0,015067094892955879;-0,015620073545102642;1,95500000000000007;5,19882840602123e-02;-1,49481732400831491;1,79928743846894146;1,29120770739383861;-1,614694554904035462;1,8506063599915705
2020-10-01;104,58;4,64995232875998;-6,81221152026446e-03;0,083171221538568041;-6,81221152026446e-03;0,083171221538568041;1,002257109009839;47470920679566,3;31,4911384432809;99,8000000000000;4,60316818331742;-0,02000;915251400000000;34,4502198975644;1;0;0;0;0;0;0,951694039445006;1881170741971,613;28,2629154340427;119,4136355193976;4,78259339476810;0,09;1,73172e+13;30,4827213431764;3,96749855438799;3,22822300923821;-0,179425211450685573;-0,11000000000000000;5,05630695648327e-02;-8,78721549698724e-03;1,69258308116298e-02;-1,41635403356055e-03;3,40000000000000e-02;-0,016047298131225407;-1,35266274371722e+00;-0,009652534646019006;-0,017745367320273431;1,74099999999999988;3,89823805604529e-02;-0,95351004461728173;1,77706508150633735;0,93295322477937581;-1,982432632015440399;1,8287739095672189
2020-11-01;103,87;4,64314011723972;-2,31325404359417e-03;0,091302404452510366;-2,31325404359417e-03;0,091302404452510366;1,003632108444103;48111589303600,3;31,5045442058812;99,5000000000000;4,60015764416455;-0,03200;921798000000000;34,4573472265446;1;0;0;0;0;0;0,957044222062594;1878753296512,401;28,2616295326427;119,3407183033677;4,78198258104153;0,09;1,76372e+13;30,5010314237495;3,95631580279506;3,24291467323848;-0,181824936876983756;-0,12200000000000000;4,65878863815098e-02;-1,11827515929299e-02;1,46916640002708e-02;-2,39972542629818e-03;-1,20000000000000e-02;-0,003975183183322906;-1,37095494764897e+00;-0,005573049394410390;-0,021676999852458856;1,47100000000000009;4,68894899288604e-02;-0,81865073589146808;1,76947851570059878;0,59757264680465250;-2,345660546078351061;1,8197821605535913
2020-12-01;103,63;4,64082686319613;8,16880233199502e-03;0,097211995866389955;8,16880233199502e-03;0,097211995866389955;1,007028034226050;47920990016833,4;31,5005747293060;99,3000000000000;4,59814557105113;-0,02600;931401400000000;34,4677114495893;1;0;0;0;0;0;0,958724678349971;1861388961515,557;28,2523440784750;119,4530750198917;4,78292361659569;0,09;1,79440e+13;30,5182769131465;3,94943453644283;3,24823065083102;-0,184778045544567782;-0,11599999999999999;4,83033558760786e-02;-6,88126635223085e-03;5,31597759253799e-03;-2,95310866758403e-03;6,00000000000001e-03;0,001715469494568800;-1,36037492285301e+00;-0,015856837933217349;-0,025540292136561504;1,47199999999999998;3,96871266691524e-02;-0,86620060993809578;1,77067951203485530;0,41769255006088574;-2,549696699619730555;1,8204995881563555
2021-01-01;104,48;4,64899566552812;1,66108892638013e-02;0,099668620098699812;1,66108892638013e-02;0,099668620098699812;0,993561497304668;45648382971849,3;31,4519893000387;99,8000000000000;4,60316818331742;-0,01700;937943900000000;34,4747112550439;1;0;0;0;0;0;0,971836726849088;1840720129162,572;28,2411779855273;119,9612025378860;4,78716837832111;0,09;1,80807e+13;30,5258661869573;3,94884506808659;3,21081131451145;-0,184000195003691580;-0,10700000000000000;2,17247704555797e-02;-5,89468356245959e-04;-3,74193363195729e-02;7,77850540876202e-04;8,99999999999999e-03;-0,026578585420498846;-1,37896529310975e+00;-0,051337587375247296;-0,020890178554831884;1,47500000000000009;-6,36548968209394e-03;0,03321058016964848;1,80615866153427440;1,09912611569756269;-1,852412824629376065;1,8613615159727710
2021-02-01;106,23;4,66560655479192;4,12172849226691e-02;0,084096781928467479;4,12172849226691e-02;0,084096781928467479;0,984932387763949;45094093620432,9;31,4397723920080;99,8000000000000;4,60316818331742;-0,01600;938826200000000;34,4756514874836;1;0;0;0;0;0;0,953250465165704;1809699540522,954;28,2241819477157;120,6179160809977;4,79262783114501;0,08;1,82577e+13;30,5356080247830;3,94004346270064;3,21559044429227;-0,189459647827590061;-0,09600000000000000;3,16819225982450e-02;-8,80160538594765e-03;4,77912978081818e-03;-5,45945282389848e-03;1,10000000000000e-02;0,009957152142665238;-1,39667274874364e+00;-0,026768722830606606;-0,021620729362355817;1,50000000000000000;7,75991230492801e-03;-0,26543676221388501;1,85288009656210195;0,90775327171320619;-2,129704120792304423;1,9016401310171245
2021-03-01;110,70;4,70682383971459;-1,59347783239623e-02;0,100470530363634403;-1,59347783239623e-02;0,100470530363634403;0,994040336347941;46146123407717,8;31,4628340735165;99,9000000000000;4,60416968565451;-0,01700;946780400000000;34,4840882920444;1;0;0;0;0;0;0,976212158459174;1879150330314,425;28,2618408386489;121,4722857254231;4,79968613573628;0,07;1,87158e+13;30,5603892028314;3,92369908921303;3,20099323486753;-0,195516450081774984;-0,08700000000000001;1,78281778887673e-02;-1,63443734876090e-02;-1,45972094247355e-02;-6,05680225418492e-03;8,99999999999999e-03;-0,013853744709477644;-1,34192993025700e+00;-0,060827117242901352;-0,029856354560063636;0,61000000000000010;-1,56903431306362e-02;0,25922823669185741;1,97330624261255783;1,09586741293984713;-2,090251691312126070;2,0115445752279268
2021-04-01;108,95;4,69088906139063;2,29200192017576e-03;0,175875862285924889;2,29200192017576e-03;0,175875862285924889;0,996039271500242;45797363588737,0;31,4552476418271;99,1000000000000;4,59612944133594;-0,01200;966155700000000;34,5043461172772;1;0;0;0;0;0;0,985537858570499;1920385062624,112;28,2835468353101;122,4706554065364;4,80787145358690;0,07;1,90788e+13;30,5795988868891;3,92474723038809;3,17170080651701;-0,211742012250962119;-0,08200000000000000;1,05014129297428e-02;1,04814117506180e-03;-2,92924283505265e-02;-1,62255621691871e-02;5,00000000000000e-03;-0,007326764959024512;-1,24672971932339e+00;-0,127492502583709921;-0,051793810046734556;0,00400000000000000;-8,48860397137113e-02;0,55380129104373443;1,94860423115549031;1,09126676953106472;-2,085776502850915648;1,9982575576471879
2021-05-01;109,20;4,69318106331080;1,18344576470033e-02;0,160410481175764730;1,18344576470033e-02;0,160410481175764730;0,983589488461971;44981114537319,3;31,4372638406614;99,4000000000000;4,59915211366253;-0,01700;974758700000000;34,5132110691169;1;0;0;0;0;0;0,991380149004704;1964704250108,177;28,3063628410714;123,4525155293033;4,81585659249167;0,06;1,91604e+13;30,5838667650801;3,92934430403683;3,13090099959001;-0,216704478829140790;-0,07700000000000000;-7,79066054273259e-03;4,59707364873907e-03;-4,07998069269944e-02;-4,96246657817867e-03;5,00000000000000e-03;-0,018292073472475412;-6,20353215676417e-02;-0,088024193862263900;-0,055738272868794070;0,02000000000000000;-4,13119995269738e-02;1,19034510089183798;1,96565284754254699;1,65093055838743252;-1,503271674380457279;2,0233824012143105
2021-06-01;110,50;4,70501552095781;-9,09097170125239e-03;0,212261021392588844;-9,09097170125239e-03;0,212261021392588844;0,999506593439522;45703821873943,7;31,4532030399587;99,5000000000000;4,60015764416455;-0,02900;972878000000000;34,5112798048472;1;0;0;0;0;0;0,987509116113007;1997646687267,730;28,3229909473187;124,5994712355341;4,82510436264880;0,08;1,93011e+13;30,5911832050339;3,92009659981329;3,13021209263998;-0,224946718484248187;-0,10900000000000000;1,19974773265147e-02;-9,24770422354371e-03;-6,88906950031765e-04;-8,24223965510740e-03;-3,20000000000000e-02;0,019788137869247269;-7,19522029882995e-02;-0,042909966808853284;-0,056523382184379578;0,01900000000000000;-6,77714051338651e-04;0,55994190059377402;2,00449898749554611;1,46096711687274272;-1,772965554331214610;2,0578215251092709
2021-07-01;109,50;4,69592454925656;3,37329945623388e-03;0,194424578965198158;3,37329945623388e-03;0,194424578965198158;0,986491150404126;44800536504327,0;31,4332412308208;99,7000000000000;4,60216567696779;-0,03600;974426300000000;34,5128700034887;1;0;0;0;0;0;0,996455639456314;1971998554615,345;28,3100686391550;125,1988599232764;4,82990335258042;0,10;1,94437e+13;30,5985442260686;3,91432577742010;3,12317259166575;-0,227737675612627477;-0,13600000000000001;-9,96448905218750e-03;-5,77082239319182e-03;-7,03950097422990e-03;-2,79095712837929e-03;-2,70000000000000e-02;-0,021961966378702180;-7,23772739925543e-02;-0,070049053611750622;-0,055269346081551873;-0,01800000000000002;-3,92603013553081e-02;1,29667293300494268;1,99430353974336061;1,47803025903014529;-1,747935216437012551;2,0514696882338859
2021-08-01;109,87;4,69929784871279;1,83971281171464e-02;0,232366385512472462;1,83971281171464e-02;0,232366385512472462;0,991130332759801;43978708044115,2;31,4147267246372;99,7000000000000;4,60216567696779;-0,03400;975289000000000;34,5137549532620;1;0;0;0;0;0;0,990915532815672;2013170800813,621;28,3307321078758;125,4575096707031;4,83196713288370;0,09;1,96544e+13;30,6093223477529;3,90443260550911;3,08399461676144;-0,229801455915907837;-0,12400000000000000;2,14799944129873e-04;-9,89317191098849e-03;-3,91779749043089e-02;-2,06378030328036e-03;1,20000000000000e-02;0,010179288996317370;-8,26021722982908e-02;-0,075902441644974061;-0,055184377136276552;0,01100000000000001;-3,29175935062233e-02;0,96695256671789542;2,03151138152462352;2,09694711436382963;-1,128705689634568632;2,0957545217473457
2021-09-01;111,91;4,71769497682994;1,54285734686166e-02;0,257244052608045948;1,54285734686166e-02;0,257244052608045948;0,992065273400763;45548355451557,8;31,4497956347359;100,1000000000000;4,60616968632117;-0,02200;976951600000000;34,5154582273379;1;0;0;0;0;0;0,991979344046848;2023883644570,993;28,3360393778411;125,7982486110187;4,83467942215845;0,08;1,98387e+13;30,6186556914449;3,89680253589295;3,11375625689483;-0,228509735837273631;-0,10200000000000001;8,59293539146044e-05;-7,63006961616242e-03;2,97616401333940e-02;1,29172007863421e-03;2,20000000000000e-02;-0,000128870590215269;-7,94832339920362e-02;-0,097540921531749092;-0,050500878420148609;0,04200000000000001;-6,65244383421435e-02;0,98571402428534027;2,06994946797159107;1,67643381113323509;-1,635268711673827813;2,1221016802707728
2021-10-01;113,65;4,73312355029855;1,31897139367787e-03;0,265709031678551533;1,31897139367787e-03;0,265709031678551533;1,014703373566906;47660885910133,5;31,4951321755534;99,9000000000000;4,60416968565451;-0,02700;981422000000000;34,5200236562885;1;0;0;0;0;0;1,017306193874120;2103363047359,552;28,3745586308261;126,8433953741135;4,84295321826577;0,08;2,00111e+13;30,6273082355270;3,89271542076147;3,12057354472732;-0,238783532611263283;-0,10700000000000001;-2,60282030721370e-03;-4,08711513147964e-03;6,81728783248658e-03;-1,02737967739897e-02;-5,00000000000000e-03;-0,002688749661128309;-7,47831336265286e-02;-0,107649464510892301;-0,059358321160577709;0,00299999999999999;-5,31658898720464e-02;1,12658297458445444;2,10711837465820340;1,30983864095542724;-2,095381482514968585;2,1526737403099685
2021-11-01;113,80;4,73444252169223;3,59633737028542e-03;0,198591526380473837;3,59633737028542e-03;0,198591526380473837;1,028919854038606;49027107396385,4;31,5233944732449;100,1000000000000;4,60616968632117;-0,03900;987081300000000;34,5257735227904;1;0;0;0;0;0;1,023150366859010;2116089763439,768;28,3805910503102;127,4666312016895;4,84785461427967;0,08;2,02564e+13;30,6394919089307;3,88628161385968;3,14280342293468;-0,241684927958499607;-0,11899999999999999;5,76948717959569e-03;-6,43380690178219e-03;2,22298782073622e-02;-2,90139534723632e-03;-1,20000000000000e-02;0,008372307486809394;-7,00341889353808e-02;-0,100111250303800858;-0,059859991081515851;0,00300000000000000;-4,08183992019141e-02;0,85485148393461519;2,10863641420557490;0,85288308077327157;-2,600600407828445260;2,1487139323269915
2021-12-01;114,21;4,73803885906252;1,06254265643049e-02;0,149675221521232693;1,06254265643049e-02;0,149675221521232693;1,023797940157842;48681806693481,2;31,5163264970297;100,1000000000000;4,60616968632117;-0,02600;995194600000000;34,5339594118537;1;0;0;0;0;0;1,023395341169600;2085331189200,661;28,3659488023063;127,8582746135731;4,85092242090664;0,08;2,05777e+13;30,6552290810996;3,87873033075409;3,15037769472340;-0,244752734585460985;-0,10600000000000001;4,02598988242131e-04;-7,55128310559527e-03;7,57427178871595e-03;-3,06780662696138e-03;1,30000000000000e-02;-0,005366888191353558;-7,07042056887452e-02;-0,097852956107622902;-0,059974689040893203;0,00999999999999998;-4,79007568878365e-02;1,05210034057838508;2,12308931257838696;0,64707464393141156;-2,849760829187352851;2,1603897841548432
